Date,Feedback,Sentiment,Key Theme
2024-07-27,sedikit ribet sering logout,Negative,UI/UX and Usability
2024-07-27,moga lebih bagus dri belu layan digital,Positive,General
2024-07-27,potong biaya bulan besar,Negative,Fees and Rates
2024-07-27,sering di update terus,Negative,Reliability
2024-07-27,lambat transaksi,Negative,Ease and Speed
2024-07-27,pinjam bunga ringan,Positive,Services
2024-07-27,masalah android,Negative,Reliability
2024-07-27,baik kendala terkadang transaksi muncul pesan error shg jam tunggu minggu hari untuk bisa transaksi,Negative,Reliability
2024-07-27,lambat banget kalah ma mobile banking bca bri,Negative,Ease and Speed
2024-07-27,lambat respon baik cepat tatap muka,Negative,Services
2024-07-27,guna terlalu bingung,Negative,UI/UX and Usability
2024-07-27,terlalu lambat masuk aplikasi,Negative,Ease and Speed
2024-07-27,selalu perlu masuk kata sandi,Negative,UI/UX and Usability
2024-07-27,mudah guna moga depan apa bila guna alami sulit bayar apa moga mudah respon cepat,Positive,Services
2024-07-27,kta blm waktu kok motong dr tabung kan bangkemana tgl tua permata ga konsistennyesel,Negative,Fees and Rates
2024-07-27,buka aplikasi m banking lamabiaya transfer di rangin,Negative,Ease and Speed
2024-07-27,jangan buat awas platform bisa via wa,Negative,General
2024-07-27,sering error kalau sabtu minggu kita butuh kalau sabtu minggu,Negative,Reliability
2024-07-27,sering error kalau sabtu minggu kita butuh kalau sabtu minggu jadi kendala,Negative,Reliability
2024-07-27,teman kalian tahu aplikasi apa bagus unduh tinkoff bank rusia ini bukan cepat tentang ui ux terima kasih,Negative,General
2024-07-27,saya selalu gagal aju kta kartu kredit,Negative,Services
2024-07-27,aman perlu tingkat,Negative,UI/UX and Usability
2024-07-27,cepat ha di kode kasi handphone finger print error nyusahin,Negative,UI/UX and Usability
2024-07-27,buruk kode qris,Negative,Features and Promotion
2024-07-27,kalau tengah malam bisa transaksi,Negative,Reliability
2024-07-27,atm setor tunai,Negative,Services
2024-07-27,tahan saldo informasi lebih kepada nasabah,Negative,Services
2024-07-27,kadang tehnisi,Negative,Services
2024-07-27,terkadang sering offline,Negative,Reliability
2024-07-27,kadang suka susah login,Negative,Reliability
2024-07-27,waktu luang guna aplikasi terlalu singkat,Negative,UI/UX and Usability
2024-07-27,tambah beli e money,Positive,Features and Promotion
2024-07-27,aju kta tipu,Negative,Services
2024-07-27,sinyal lambat,Negative,Ease and Speed
2024-07-27,produk kta tipu aju tenor tahun selalu tolak apabila promo kta tenor bulan langsung tuju,Negative,Services
2024-07-27,produk permata kta penipuanmengajukan tenor selalu ditolakpenggajian payroll permatasaya tutup rekening permata botol,Negative,Services
2024-07-27,aplikasi berat lelet,Negative,Ease and Speed
2024-07-27,produk permata kta penipuansaya aju kta tolak aju buka rekening permata malah tuju permata botol,Negative,Services
2024-07-27,aju naik batas permata kartu kredit nya tipu rugi rp biaya aju ada kabar berita produk ada permata mobile tipu semua,Negative,Services
2024-07-27,produk permata mobile tipu semua,Negative,Services
2024-07-27,produk permata mobile tipu semua,Negative,Services
2024-07-27,produk permata mobile tipu semua,Negative,Services
2024-07-27,produk permata mobile penipuanterkecuali buka rekeningtidak aju buka rekening permata disetujuiini jelas produk permata mobile penipuanmana atm susahpermata likuidasi tipu,Negative,Services
2024-07-27,mesin atm banyak,Positive,Services
2024-07-27,tinggal naik versi biar ga lambat terima kasih,Positive,UI/UX and Usability
2024-07-27,produk permata mobile tipu,Negative,Services
2024-07-27,produk kta permata mobile tipu,Negative,Services
2024-07-27,produk kta permata mobile tipu lebih baik jangan buat produk kta apabila aju tuju jelas produk menipupermata mobile tipu,Negative,Services
2024-07-27,produk kta permata mobile tipu akan berita rekan rekan kerja jangan aju kta permata mobile tipu walaupun kini data produk kta permata mobile produk kosong tipu,Negative,Services
2024-07-27,produk kta permata mobile penipuanpenggajian payroll aju tenor tahun tuju produk kta permata mobile kosong penipuansegera hapus produk kta permata mobile tipu,Negative,Services
2024-07-27,produk kta permata mobile celaka permata mobile botol,Negative,Services
2024-07-27,produk kta permata mobile tipu,Negative,Services
2024-07-27,produk kta permata mobile tipu,Negative,Services
2024-07-27,produk kta permata mobile tipu atm permata ha di kantor cabang payah tinggal nasabah,Negative,Services
2024-07-27,produk kta permata mobile tipu atm ha di kantor cabang tinggal nasabah,Negative,Services
2024-07-27,produk kta permata mobile tipu kalau mampu beri pinjam jangan bangun produk kta permata mobile tipu,Negative,Services
2024-07-27,produk kta permata mobile tipu kalau mampu beri pinjam jangan bangun produk kta permata mobile tipu,Negative,Services
2024-07-27,jangan asal narek uang orang putus insurance,Negative,Services
2024-07-27,bisa pinjam uang banyak,Negative,General
2024-07-27,sering error sering minta update atm sedikit,Negative,Reliability
2024-07-27,sering transfer saldo kurang masuk,Negative,Reliability
2024-07-28,bank sangat lambat hanya tipu uang,Negative,General
2024-07-28,proses transfer login ingin tnsfer lama ribet,Negative,Ease and Speed
2024-07-28,sinkronisasi data lebih cepat bayar kartu kredit pinjam,Positive,Features and Promotion
2024-07-28,terkadang suka glitch,Negative,Reliability
2024-07-28,tidak transfer uang hampir hari,Negative,Reliability
2024-07-28,gk bsa ketik nama akun vitual,Negative,UI/UX and Usability
2024-07-28,terkadang suka akses dapat ganggu mohon dapat tingkat layan mobile perban trims,Negative,Reliability
2024-07-28,terlalu banyak drama,Negative,Ease and Speed
2024-07-28,layan teler bank jangan pilih kasih nasabah kondisi antri prioritas nasabah lah antri sudah,Negative,Services
2024-07-28,masuk kata sandi tanda lihat jadi kalau keliru tahu ada yang keliru,Negative,UI/UX and Usability
2024-07-28,permatamobilex selalu andal sll akses,Negative,Reliability
2024-07-28,sangat mudah tanpa potong,Positive,General
2024-07-28,aju pinjam gagal teruspadahal dua kali pinjam lancar bayar,Negative,General
2024-07-28,semua pakai,Positive,General
2024-07-28,ada jawab balesan dr komplan carepermatabank kena late changer dr kta bayar akhir sayasebesar ribusdh hari,Negative,General
2024-07-28,prosentase pb bulan tingkat,Positive,General
2024-07-28,ngajuin kta ga pernah acc pake payroll tahun waktu dekat saya ganti payroll permata saya butuh uang d sulit,Negative,General
2024-07-28,proses loading lama jadi bagus efisiensi kerja,Negative,Ease and Speed
2024-07-28,aplikasi kurang responsif lama baik,Negative,UI/UX and Usability
2024-07-28,permata keren,Positive,General
2024-07-28,teman milik bank jadi susah alih permata,Negative,General
2024-07-28,transaksi mobile banking mudah error moga lebih bagus,Negative,Reliability
2024-07-28,terlalu sering minta update,Negative,Reliability
2024-07-28,banyak gerai atm kcp,Positive,Services
2024-07-28,aplikasi sering error utama akan laku bayar guna qris ulang kali top up dompet sering masalah ter top up hingga kali,Negative,Reliability
2024-07-28,biaya admin bulan biaya angsur bulan yang cicil kpr terlalu besar,Negative,Fees and Rates
2024-07-28,tampilin transaksi lah,Negative,Features and Promotion
2024-07-28,sekarang transfer banyak pilih jadi bingung,Negative,UI/UX and Usability
2024-07-28,aplikasi asa berat loading page page bilang cukup lambat lagi aplikasi mobile perban bilang cukup sering alami error maintenance mohon baik terima kasih,Negative,Reliability
2024-07-28,selalu notif dimail terima kasih,Positive,General
2024-07-28,produk kta permata mobile tipu pesan kosong,Negative,Services
2024-07-28,produk kta permata mobile tipu pesan kosong,Negative,Services
2024-07-28,produk kta permata mobile tipu pesan kosong,Negative,Services
2024-07-28,produk kta permata mobile tipu pesan kosong,Negative,Services
2024-07-28,hapus biaya navigasi tidak sedia,Negative,Fees and Rates
2024-07-28,potong biaya adm terlalu mahal,Negative,Fees and Rates
2024-07-28,terlalu sering minta update buat ribet,Negative,Reliability
2024-07-28,adain donk tabung rencana anak tiap tahun tahun yang nominal di lihat,Positive,Features and Promotion
2024-07-28,fasilitas langgan prioritas masih sangat minim sekali,Negative,Services
2024-07-28,atm permata sulit temu,Negative,Services
2024-07-28,iangkan lah biaya buat transfer bank,Negative,Fees and Rates
2024-07-28,sangat sulit aktif terlalu banyak atur syarat seperti perban digital lain,Negative,Reliability
2024-07-28,layan lebih tingkat,Negative,Services
2024-07-28,suka error pas depan kasir notif merah gajelas banget sering,Negative,Reliability
2024-07-28,sering jadi salah mal sistem,Negative,Reliability
2024-07-29,cepat bisa hasil,Negative,Ease and Speed
2024-07-29,aju kta payrol mudah bunga,Positive,Features and Promotion
2024-07-29,bisa transaksi jam malam,Negative,Reliability
2024-07-29,cepat muat log out lama muat pita m perban belah,Negative,Ease and Speed
2024-07-29,tambah kata sandi tunjuk,Negative,Features and Promotion
2024-07-29,terus karya baik,Positive,General
2024-07-29,takut dana simpan rekening,Negative,Reliability
2024-07-29,bisa transfer,Negative,Reliability
2024-07-29,terkadang bayar qris perlu kali scan barcode ngulang bayar,Negative,Reliability
2024-07-29,mesti update terus,Negative,Reliability
2024-07-29,kadang tinggal,Negative,Reliability
2024-07-29,kelola kartu kredit rumit,Negative,Services
2024-07-29,bagus d tahan,Positive,General
2024-07-29,aplikasi lambat banget,Negative,Ease and Speed
2024-07-29,lebih sedikit pelihara salah aplikasi,Negative,Reliability
2024-07-29,aplikasi cepet banget,Negative,Ease and Speed
2024-07-29,ada redem cashback sama sekali,Negative,Features and Promotion
2024-07-29,sering kali jadi salah masuk,Negative,Reliability
2024-07-29,bank permata sangat luar biasa,Positive,General
2024-07-29,kasih batas transaksi hari kartu debit cegah kartu debit,Negative,Services
2024-07-29,face id sering terdetect masuk lalu usser password keliru terus padahal sesuai register,Negative,Reliability
2024-07-29,atm sangat sedikit,Negative,Services
2024-07-29,tahan layan muas,Positive,General
2024-07-29,masuk aplikasi lama,Negative,Reliability
2024-07-29,email log aktivitas login sangat gairah,Negative,Reliability
2024-07-29,baru malam sejutatiba hapus lbihmhon tanggung jawabny,Negative,Reliability
2024-07-29,harusny permata sprti dulu transfer semua bank gratis ada biaya transfer trimaksih,Negative,Features and Promotion
2024-07-29,terlalu susah buat aju kta,Negative,Services
2024-07-29,biaya kartu kredit responsivitas bayar sejak hari lalu belum catat sekarang,Negative,Reliability
2024-07-29,transaksi mobile perban jam kantor siap sedia aman ada masalah tunda tahan,Negative,Reliability
2024-07-29,bunga kta kartu kredit terlalu besar untuk bank terlalu sedikit,Negative,Fees and Rates
2024-07-29,terlalu ribet kaya m perban bank,Negative,UI/UX and Usability
2024-07-29,bank tetangga pu,Negative,General
2024-07-29,fitur cek uang masuk ada nyata e update hari h,Negative,Reliability
2024-07-29,jgn suruh jadi marketing baru bank permata transaksi muncul terus jadi ng nyaman,Negative,UI/UX and Usability
2024-07-29,cepat mudah,Positive,General
2024-07-29,biaya adm transfer semua banktrimaksih,Negative,Features and Promotion
2024-07-29,aplikasi sangat lelet utama ingin log in,Negative,Ease and Speed
2024-07-29,perlu tingkat,Negative,General
2024-07-29,cukup enak pakai permata mobile,Positive,General
2024-07-29,simpan favorit buat lbh mudah bca lebih baik,Negative,UI/UX and Usability
2024-07-29,pernah uang hapus lebih kurang jutatolong aman ketat,Negative,Reliability
2024-07-29,aju kta dtolak terus padahal gajih payroll ingin tahun jadi kecewa,Negative,Services
2024-07-29,aju kta payroll sngtlh susah sekali beberapa kali sya aju ornh tuju klbs tingktkn lgi lbh muka gaji payroll kta,Negative,Services
2024-07-29,bank pertamata baik,Positive,General
2024-07-29,sering ganggu bayar lalu qris mohon baik,Negative,Reliability
2024-07-29,transfer gratis mana,Positive,Features and Promotion
2024-07-29,transaksi tahu k,Negative,Reliability
2024-07-29,aplikasi jangan sering error,Negative,Reliability
2024-07-29,suka layan juga cepat,Positive,General
2024-07-29,terlalu sering update,Negative,UI/UX and Usability
2024-07-29,biaya kirim gratis,Positive,Features and Promotion
2024-07-29,mo nempatin deposito tabung permata sytp ga bsktnyacif valid rugi itu jadi lambat tempat depositosaya rugi bunga,Negative,Reliability
2024-07-30,akun selalu keluar sendiri jadi akun org gmn,Negative,Reliability
2024-07-30,bayar qris terkadang error,Negative,Reliability
2024-07-30,oke loadingnya lama banget,Neutral,Ease and Speed
2024-07-30,atm permata sedia banyak,Negative,Services
2024-07-30,cepat lancar,Positive,Ease and Speed
2024-07-30,lebih ringan dan lebih sederhana,Neutral,UI/UX and Usability
2024-07-30,loading kurang cepet,Negative,Ease and Speed
2024-07-30,bagus buat,Positive,General
2024-07-30,login masuk byr qris krg cepat,Negative,Ease and Speed
2024-07-30,bebas biaya admin tarik tunai transfer,Negative,Fees and Rates
2024-07-30,bank ingin transfer permata susah,Negative,Services
2024-07-30,kode dapat nali kartu kredit baru saya sudah aktif kartu lalu sms masih kode,Negative,Reliability
2024-07-30,jelas jelas uang masuk juta saldo tera cuma ribu bagaimana sih permata,Negative,Reliability
2024-07-30,bebas biaya admin transaksi minimal saldo,Negative,Fees and Rates
2024-07-30,semua sistem sangat bagus demi buka lapor bulan utama kartu kredit guna kata sandi sangat rumit mudah bank hanya guna tanggal lahir,Negative,Features and Promotion
2024-07-30,aku bisa dapat uang,Negative,Services
2024-07-30,bangun mantap layan,Positive,General
2024-07-30,susah banget pake ngajuin top up kta,Negative,Services
2024-07-30,dear team permata mobile sering alami ganggu akses sistem contoh akses vitur kris sistem lebih sering error kemudian cepat akses mobile banking lambat mohon tingkat kualitas sistem terima kasih,Negative,Ease and Speed
2024-07-30,bayar qris prosedur ribet panjang banding bank seperti bsi harus klik banyak banget pin,Negative,UI/UX and Usability
2024-07-30,susah buat ngasih tau kt,Negative,Services
2024-07-30,bagus ini,Positive,General
2024-07-30,kartu debit aman butuh sedia kartu frizz unfreeze dasar minta aplikasi utama ind orang salin guna nomor kartu ada akan bantu kembali uang polisi akan bantu,Negative,Features and Promotion
2024-07-30,atm bank permata wilayah pinggir kota kurang,Negative,Services
2024-07-30,salah pagi,Negative,Reliability
2024-07-30,jangan baru aplikasi terus terus,Negative,Features and Promotion
2024-07-30,kalo bunga pinjam jelas ada tuju singkat pihak bank nasabah biar jelas ingin buka kta,Negative,Fees and Rates
2024-07-30,jual jangan suka telp mulu tawar pinjam insurance,Negative,Services
2024-07-30,tanggal gaji sering error,Negative,Reliability
2024-07-30,perlu kali login guna kirim email,Negative,Features and Promotion
2024-07-30,tampil bukti transfer tidak pdf,Negative,Features and Promotion
2024-07-30,aplikasi lambat,Negative,Ease and Speed
2024-07-30,mudah transfer mudah top up,Positive,Features and Promotion
2024-07-30,aplikasi cepat bni,Negative,Ease and Speed
