Date,Feedback,Sentiment,App Related,Key Theme,Specific Themes,,,,,
7/23/2024 17:32,good,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 17:32,good,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 17:32,good,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 17:32,good,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 17:32,good,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 17:32,good,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 17:32,good,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 17:32,good,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 17:33,jangan lemot2,Negative,Yes,Ease and Speed,Slow application,,,,,
7/23/2024 17:38,aplikasi terlalu Lola klo mo buka aplikasi lambat,Negative,Yes,Ease and Speed,Slow application,,,,,
7/23/2024 17:40,"atminnya besar, masak 1 bulan potongan 2x, dan penarikan atm kena cas 7500",Negative,No,Fees and Rates,High admin fees,,,,,
7/23/2024 17:57,pengajuan KTA di tolak terus,Negative,No,Services,General Negative Feedback,,,,,
7/23/2024 18:00,why i got fee for top up transaction,Negative,No,Fees and Rates,General Negative Feedback,,,,,
7/23/2024 18:02,aplikasi nya lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
7/23/2024 18:16,tolong cicilan yang autodebit di input dengan jelas jadi potongan sudah ada tapi inputan belum masuk,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/23/2024 18:22,potongan 2x dalam sebulan,Negative,No,Fees and Rates,High admin fees,,,,,
7/23/2024 18:27,"mohon agar tidak lemot saat mengOPERASIkan aplikasinya.juga tolong di perbaiki system di loan ataupun di kartu kredit.apabila ada ke lebihan limit,outomatis di kembalikan lagi masuk ke rekening.agar jelas sisa tagihan nya.terima kasih",Negative,Yes,Reliability,General Negative Feedback,,,,,
7/23/2024 18:28,kapan bisa untuk pengisian e toll,Neutral,No,General,General Neutral Feedback,,,,,
7/23/2024 18:40,"saya terlalu sering nerima penawaran pinjaman padahal saya selalu menolak nya, tapi tetap saja di telepon terus sangat mengganggu",Negative,No,Services,General Negative Feedback,,,,,
7/23/2024 18:41,"yg saya sukai adalah kalo tf ke rekening atau bank lain tidak pakai biaya, dan itu sangat membantu saya",Positive,No,Services,General Positive Feedback,,,,,
7/23/2024 18:46,.,Neutral,No,General,General Neutral Feedback,,,,,
7/23/2024 18:50,kren,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 18:53,qris nya lambat,Negative,Yes,Ease and Speed,Slow application,,,,,
7/23/2024 18:55,good job,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 18:57,QR Ris dapat digunakan juga dari kartu kredit,Positive,No,Features and Promotion,Missing Features and Promotion,,,,,
7/23/2024 19:48,apply cc selalu di tolak,Negative,No,Services,General Negative Feedback,,,,,
7/23/2024 20:22,aplikasi tidak jelas.masa saya sudah menggunakan permata bebas tapi kalau mau menggunakan currency lain harus bikin rekening baru lagi.,Negative,Yes,Features and Promotion,Missing Features and Promotion,,,,,
7/23/2024 20:37,loading transaksinya ckp lama,Negative,Yes,Ease and Speed,Slow application,,,,,
7/23/2024 21:06,jos,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 21:11,password tdk bisa dilihat jk salah ketik,Negative,Yes,Features and Promotion,Missing Features and Promotion,,,,,
7/23/2024 21:17,"Penjualan RDPU hanya bisa satuan unit, jadi tidak tahu berapa nominal Rupiah.",Negative,No,Features and Promotion,Missing Features and Promotion,,,,,
7/23/2024 21:51,masih agak lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
7/23/2024 22:28,system lola,Negative,Yes,Ease and Speed,Slow application,,,,,
7/23/2024 22:39,kenapa waktu transfer harus memasukkan kode dari sms tidak memasukkan pin atau semacamnya,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/23/2024 22:52,"cuman kalo scan atau apapun loding nya lama, tapi sangat membantu untuk transfer ke beda bank tidak ada admin nya",Positive,Yes,Services,General Positive Feedback,,,,,
7/23/2024 22:55,mantaf,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 22:57,security yg sangat berlapis,Positive,Yes,Services,Excellent Customer Service,,,,,
7/23/2024 23:18,good,Positive,No,General,General Positive Feedback,,,,,
7/23/2024 23:23,kalo bisa saat nasabah lupa pasword atau email bisa di perbaiki lewat aplikasi tanpa perlu menghubungi permata tel,Positive,Yes,Features and Promotion,Missing Features and Promotion,,,,,
7/23/2024 23:30,top,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 1:15,transaksi yang begitu ribett karena mempunyai tahap tersebut yang menjadikan hal itu menjadi lambat dalam bertransaksi,Negative,Yes,Ease and Speed,Slow application,,,,,
7/24/2024 2:23,G paham apa itu rekening giro,Neutral,No,General,General Neutral Feedback,,,,,
7/24/2024 5:17,setiap transfer di histori selalu terlambat muncul agar selalu di update,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/24/2024 6:11,bunga KTA terlalu besar,Negative,No,Fees and Rates,High admin fees,,,,,
7/24/2024 7:04,"ko sekarang , mau bayar QRis secara langsung ga bisa harus pakai QR Code dulu .hmmm",Negative,Yes,Features and Promotion,Missing Features and Promotion,,,,,
7/24/2024 7:08,krn tdk aemua daerah ada permata bank,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 7:08,krn tdk semua daerah ada permata bank,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 7:08,krn tdk semua daerah ada permata bank,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 7:10,bagus,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 7:10,bagus,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 7:10,bagus,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 7:10,bagus,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 7:10,bagus,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 7:10,bagus,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 7:17,minimnya lokasi atm,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 7:22,tanpa biaya trsf ke semua bank,Positive,No,Services,General Positive Feedback,,,,,
7/24/2024 7:54,mantap. gratis tf kebank mana aja,Positive,No,Services,General Positive Feedback,,,,,
7/24/2024 7:55,aplikasi suka susah login.,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/24/2024 8:05,mantap,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 8:30,di ios kenapa fitur reduce motion harus on agar bisa membuka permata mobile. waktu off tidak mau buka. sangat aneh sekali.,Negative,Yes,Features and Promotion,Missing Features and Promotion,,,,,
7/24/2024 8:45,proses tolong di mudahkan,Positive,Yes,Services,Excellent Customer Service,,,,,
7/24/2024 8:57,mantap,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 9:16,baik,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 9:24,kecepatan loading,Negative,Yes,Ease and Speed,Slow application,,,,,
7/24/2024 9:30,gratis biaya transfer,Positive,No,Services,General Positive Feedback,,,,,
7/24/2024 9:31,nice,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 9:32,jaringan permata masih terbatas,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 9:36,gabisa nerima sms untuk aktifkan pin,Negative,Yes,Features and Promotion,Missing Features and Promotion,,,,,
7/24/2024 9:36,Aplikasi Berat,Negative,Yes,Ease and Speed,Slow application,,,,,
7/24/2024 9:40,sering error,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/24/2024 9:41,tahap2an trx nya di simple kan,Negative,Yes,Ease and Speed,Slow application,,,,,
7/24/2024 9:57,kadang setelah 1 transaksi QR suka error,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/24/2024 10:03,Mantap Lebih Cepat dan Mudah Bertransaksi,Positive,Yes,Services,Excellent Customer Service,,,,,
7/24/2024 10:08,safety,Positive,Yes,Services,Excellent Customer Service,,,,,
7/24/2024 10:24,"see payments and periods on first screen, periods with swiping, not choosing in a month like now",Negative,Yes,Features and Promotion,Missing Features and Promotion,,,,,
7/24/2024 10:43,kecepetan up date aplikasinya,Negative,Yes,Ease and Speed,Slow application,,,,,
7/24/2024 11:01,terlalu byk eror,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/24/2024 11:01,nothing else fund but faster than others,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 11:04,atm jnya jauh,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 11:06,"saya memakai kta sebesar 2,650.000 sudah auto debet 2 kali tetapi sisa masih 2.500.000an,ini sangat merugikan saya atau ini bisa saya laporkan atas tindak penipuan",Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 11:20,bagus,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 11:28,mudah mengajukan pinjaman,Positive,No,Services,Excellent Customer Service,,,,,
7/24/2024 11:58,good,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 12:12,aplikasi troble sudah d bantu security yg jaga,Positive,Yes,Services,Excellent Customer Service,,,,,
7/24/2024 12:35,ok,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 12:44,siip,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 12:49,ini angsuran KTA kuh jadi gede kali..,Negative,No,Fees and Rates,High admin fees,,,,,
7/24/2024 12:56,pelayanan kalau ke teller lamaaaaa,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 13:07,aplikasi lambat,Negative,Yes,Ease and Speed,Slow application,,,,,
7/24/2024 13:26,there should be an option to manage or delete favourite Accounts,Negative,Yes,Features and Promotion,Missing Features and Promotion,,,,,
7/24/2024 13:38,mesin ATM jarang ada d tempat umum.,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 13:45,ok,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 13:47,good,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 13:48,mantap,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 13:48,ok,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 14:05,biaya pot adm dan pb terlalu besar,Negative,No,Fees and Rates,High admin fees,,,,,
7/24/2024 14:14,"Lebih mudah menggunakan aplikasi livin mandiri, tidak mudah logout, fitur mata uang asing juga mudah",Positive,Yes,Services,Excellent Customer Service,,,,,
7/24/2024 14:15,d,Neutral,No,General,General Neutral Feedback,,,,,
7/24/2024 14:35,pelayanan nya sangat baik,Positive,No,Services,Excellent Customer Service,,,,,
7/24/2024 14:44,banyak update terus padahal sudah di update,Negative,Yes,Ease and Speed,Slow application,,,,,
7/24/2024 14:51,"kemarin beli token pake permata mobile bisa, sekarang ga bisa",Negative,Yes,Reliability,General Negative Feedback,,,,,
7/24/2024 15:22,sometimes error,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/24/2024 15:40,"Needs a transaction basket, like internet banking, so more than 1 transaction can be performed at a time.",Positive,Yes,Features and Promotion,Missing Features and Promotion,,,,,
7/24/2024 15:45,jangan sering error or trouble system,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/24/2024 16:43,print buku harus ada di setiap teller ..biar memudahkan nasabah permata,Positive,No,Services,Excellent Customer Service,,,,,
7/24/2024 16:50,susah mendapat KTA atau kartu kredit atau payroll dan lain2... semua di tolak terus,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 17:03,top,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 17:03,you have a very stupid feature to check for inactivity while your user is typing not idling.,Negative,Yes,Features and Promotion,Poor user experience,,,,,
7/24/2024 17:18,top,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 17:18,top,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 17:18,top,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 17:19,top,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 17:21,untuk layanan PDAM Bekasi blm ada ya,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 17:32,cepat tf ny,Positive,No,Services,Excellent Customer Service,,,,,
7/24/2024 18:34,beberapa orang yg ingin transfer ke rekening permata sy dgn menggunakan ATM mengalami kendala sehingga transaksi jadi terhambat. Masukan dari saya tolong lebih dipermudah dalam mencari kode bank Permatame di ATM,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 18:38,kurang cepat,Negative,Yes,Ease and Speed,Slow application,,,,,
7/24/2024 18:41,ok,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 18:45,gabisa ngajuin kta,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 19:22,terlalu lambat dalam qr dan buka aplikasi. selain itu ui ux cukup membingungkan,Negative,Yes,Features and Promotion,Poor user experience,,,,,
7/24/2024 19:28,repot cari bukti transfer tiap abis transfer.. harus kirim ke WA atau apa klu mau lihat.. atau mutasi.,Negative,Yes,Services,General Negative Feedback,,,,,
7/24/2024 19:50,"Semua sdh baik , dipertahankan syukur syukur bs ditingkan lg",Positive,No,General,General Positive Feedback,,,,,
7/24/2024 20:15,agak lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
7/24/2024 20:23,aplikasi agak lambat,Negative,Yes,Ease and Speed,Slow application,,,,,
7/24/2024 20:42,sering eror sistem.,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/24/2024 21:21,Awesome,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 21:34,Bagus,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 21:37,pengajuan KTA nya ribet dan susah untuk acc nya,Negative,No,Services,General Negative Feedback,,,,,
7/24/2024 22:00,goox,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 22:12,baik,Positive,No,General,General Positive Feedback,,,,,
7/24/2024 23:21,appsnya kurang simple,Negative,Yes,Features and Promotion,Poor user experience,,,,,
7/24/2024 23:51,lambat,Negative,Yes,Ease and Speed,Slow application,,,,,
7/25/2024 0:12,baik semua,Positive,No,General,General Positive Feedback,,,,,
7/25/2024 0:51,kurangnya mesin atm dan cabang bank untuk pengurusan apabila ada kendala,Negative,No,Services,General Negative Feedback,,,,,
7/25/2024 1:10,"Harga pulsa, di turunkan, klo bisa harga di bawah nominal",Negative,No,Fees and Rates,High admin fees,,,,,
7/25/2024 5:30,ok,Positive,No,General,General Positive Feedback,,,,,
7/25/2024 6:21,terlalu sering minta update semakin sering update bukannya tambah bagus malah makin banyak spamnya dan sering Error.,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/25/2024 6:30,lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
7/25/2024 6:35,"awalnya bagus ga ada biaya trf online.. malah jd ada biaya.. semua bank pengen ikut ga ada biaya, eh permata malah ada biaya.. NGACO",Negative,No,Fees and Rates,High admin fees,,,,,
7/25/2024 6:42,"utk tgl penggajian, seringkali down",Negative,Yes,Reliability,General Negative Feedback,,,,,
7/25/2024 6:44,ok,Positive,No,General,General Positive Feedback,,,,,
7/25/2024 6:54,Selalu ditolak ketika mengajukan KTA...,Negative,No,Services,General Negative Feedback,,,,,
7/25/2024 6:59,aplikasinya lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
7/25/2024 7:16,.,Neutral,No,General,General Neutral Feedback,,,,,
7/25/2024 7:22,Sampai Permata Benar2 Bersih dari Praktek Riba..baru saya akan merekomendasikan kepada Teman2 saya..,Negative,No,Services,General Negative Feedback,,,,,
7/25/2024 7:27,aplikasi PermataMobile X perlu ditingkatkan. supaya mudah dan cepat saat digunakan. Terima Kasih.,Negative,Yes,Features and Promotion,Missing Features and Promotion,,,,,
7/25/2024 7:30,"siang dikit, permata mobile error.",Negative,Yes,Reliability,General Negative Feedback,,,,,
7/25/2024 7:31,knpa pinjam uang skrg d gk bisa,Negative,No,Services,General Negative Feedback,,,,,
7/25/2024 7:32,pengajuan pinjaman susah,Negative,No,Services,General Negative Feedback,,,,,
7/25/2024 7:32,suka error saya pernah tiba tiba saldo saya gak ada kan jadi kaget,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/25/2024 7:37,suka error apalagi tanggal gajian. tampilan kurang menarik,Negative,Yes,Features and Promotion,Poor user experience,,,,,
7/25/2024 7:38,perbanyak mesin ATM untuk daerah kabupaten bandung,Negative,No,Services,General Negative Feedback,,,,,
7/25/2024 7:40,tolong adakan setor tunai d mesin ATM,Negative,No,Services,General Negative Feedback,,,,,
7/25/2024 7:43,"mutasi rekening sering tidak update, transaksi bulan ini baru terlihat bulan depannya",Negative,Yes,Reliability,General Negative Feedback,,,,,
7/25/2024 7:46,sudah mulai lebih baik dan tidak error,Positive,Yes,Reliability,Excellent Customer Service,,,,,
7/25/2024 7:47,aplikasi lemah dan lambat,Negative,Yes,Ease and Speed,Slow application,,,,,
7/25/2024 7:53,good,Positive,No,General,General Positive Feedback,,,,,
7/25/2024 7:59,"tambah metode pemabayaran KAI, selebihnya mantap",Positive,No,Services,Excellent Customer Service,,,,,
7/25/2024 7:59,sering eror,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/25/2024 8:01,bisa melihat password untuk memastikan salah ketik atau tidak,Positive,Yes,Features and Promotion,Excellent Customer Service,,,,,
7/25/2024 8:01,sms nafigator naik ya,Negative,No,Fees and Rates,High admin fees,,,,,
7/25/2024 8:03,aplikasi nya terlalu lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
7/25/2024 8:10,sagat baik,Positive,No,General,General Positive Feedback,,,,,
7/25/2024 10:24,pelayanan sangat ramah sekali,Positive,No,Services,Excellent Customer Service,,,,,
7/25/2024 10:26,suka error,Negative,Yes,Reliability,General Negative Feedback,,,,,
7/25/2024 10:30,"Puas dengan fitur nya, tapi sangat berat aplikasinya",Negative,Yes,Features and Promotion,Poor user experience,,,,,
7/25/2024 10:31,ok,Positive,No,General,General Positive Feedback,,,,,
7/25/2024 10:38,not free admin anymore,Negative,No,Fees and Rates,High admin fees,,,,,
7/25/2024 10:39,"sekedar masukan, untuk melakukan tf ke no.rek lain atau bank lain ,lebih baik untuk no. rek yg sudah ada dilist ditampilkan nama atas no. rek trsbt, agar lebih mudah untuk memilih no. rek tujuan nya",Positive,Yes,Services,Excellent Customer Service,,,,,
